Date,BTC,VIX,BTC_Return,VIX_Change,FearGreed,FundingRate,NextDay_Return,VIX_Lag1,Fear_Lag1,Fund_Lag1
2022-01-21,36457.31640625,28.850000381469727,-0.1038116561571248,0.1273935212756205,19,0.0001,0.010406744495611,28.850000381469727,19,0.0001
2022-01-24,36654.328125,29.899999618530273,0.010406744495611,0.0363951203874146,13,1.5166666666666667e-05,0.0081757270308715,29.899999618530273,13,1.5166666666666667e-05
2022-01-25,36954.00390625,31.15999984741211,0.0081757270308715,0.0421404764199715,12,-0.00011739666666666668,-0.0027570168785626,31.15999984741211,12,-0.00011739666666666668
2022-01-26,36852.12109375,31.959999084472656,-0.0027570168785626,0.0256739165910806,23,-0.00020416,0.0077638212607122,31.959999084472656,23,-0.00020416
2022-01-27,37138.234375,30.489999771118164,0.0077638212607122,-0.0459949735752236,20,-0.00025006666666666666,0.017397102127314,30.489999771118164,20,-0.00025006666666666666
2022-01-28,37784.33203125,27.65999984741211,0.017397102127314,-0.0928173153476632,24,-6.386333333333333e-05,0.0149145361045013,27.65999984741211,24,-6.386333333333333e-05
2022-01-31,38483.125,24.829999923706055,0.0149145361045013,-0.1023138083629032,20,9.596666666666666e-05,0.0067600652883568,24.829999923706055,20,9.596666666666666e-05
2022-02-01,38743.2734375,21.959999084472656,0.0067600652883568,-0.1155860188502582,26,-4.381333333333334e-05,-0.0462090294303103,21.959999084472656,26,-4.381333333333334e-05
2022-02-02,36952.984375,22.09000015258789,-0.0462090294303103,0.005919903166442,28,-2.8663333333333337e-05,0.0054560461329451,22.09000015258789,28,-2.8663333333333337e-05
2022-02-03,37154.6015625,24.350000381469727,0.0054560461329451,0.1023087466396903,20,-2.4266666666666666e-05,0.116978066100073,24.350000381469727,20,-2.4266666666666666e-05
2022-02-04,41500.875,23.219999313354492,0.116978066100073,-0.0464066139799801,20,-9.112999999999999e-05,0.0336658720453715,23.219999313354492,20,-9.112999999999999e-05
2022-02-07,43840.28515625,22.86000061035156,0.0336658720453715,-0.0155038205705666,45,-8.644e-05,0.0063448528050995,22.86000061035156,45,-8.644e-05
2022-02-08,44118.4453125,21.440000534057617,0.0063448528050995,-0.0621172370245228,48,9.063333333333333e-05,0.0049945450466173,21.440000534057617,48,9.063333333333333e-05
2022-02-09,44338.796875,19.959999084472656,0.0049945450466173,-0.0690299166380133,54,6.186666666666668e-05,-0.0174493592131327,19.959999084472656,54,6.186666666666668e-05
2022-02-10,43565.11328125,23.90999984741211,-0.0174493592131327,0.1978958388836926,50,-9.827666666666669e-05,-0.0265619826070333,23.90999984741211,50,-9.827666666666669e-05
2022-02-11,42407.9375,27.36000061035156,-0.0265619826070333,0.1442911244231088,50,-2.3366666666666674e-06,0.0092280869615768,27.36000061035156,50,-2.3366666666666674e-06
2022-02-14,42586.91796875,28.329999923706055,0.0092280869615768,0.0354531904866806,46,0.0001,0.0466876977974548,28.329999923706055,46,0.0001
2022-02-15,44575.203125,25.700000762939453,0.0466876977974548,-0.0928344217384152,46,0.0001,-0.0137597522164965,25.700000762939453,46,0.0001
2022-02-16,43961.859375,24.290000915527344,-0.0137597522164965,-0.0548638056635932,51,-0.00016107333333333334,-0.0778822302997733,24.290000915527344,51,-0.00016107333333333334
2022-02-17,40538.01171875,28.11000061035156,-0.0778822302997733,0.1572663462677059,52,-7.376e-05,-0.0125076473845776,28.11000061035156,52,-7.376e-05
2022-02-18,40030.9765625,27.75,-0.0125076473845776,-0.0128068517443927,30,-3.484666666666666e-05,0.0326564237122273,27.75,30,-3.484666666666666e-05
