Date,FundingRate
06/06/22 0:00,-7.30E-05
05/06/22 16:00,-0.00021218
05/06/22 8:00,-8.85E-05
05/06/22 0:00,4.26E-05
04/06/22 16:00,5.11E-05
04/06/22 8:00,-0.0004081
04/06/22 0:00,-0.00011063
03/06/22 16:00,-0.00019081
03/06/22 8:00,0.0001
03/06/22 0:00,-0.00015041
02/06/22 16:00,0.0001
02/06/22 8:00,-0.00027601
02/06/22 0:00,9.69E-05
01/06/22 16:00,0.0001
01/06/22 8:00,0.0001
01/06/22 0:00,-9.47E-05
31/05/22 16:00,0.0001
31/05/22 8:00,0.0001
31/05/22 0:00,-1.93E-05
30/05/22 16:00,0.0001
30/05/22 8:00,-4.17E-05
30/05/22 0:00,3.96E-05
29/05/22 16:00,-0.00028998
29/05/22 8:00,4.96E-05
29/05/22 0:00,2.93E-06
28/05/22 16:00,-0.000331
28/05/22 8:00,-2.60E-05
28/05/22 0:00,-0.00034635
27/05/22 16:00,-0.00042314
27/05/22 8:00,-0.00015228
27/05/22 0:00,-0.0003593
26/05/22 16:00,-0.00023328
26/05/22 8:00,-0.00019508
26/05/22 0:00,-0.00031605
25/05/22 16:00,5.44E-05
25/05/22 8:00,0.0001
25/05/22 0:00,-0.00042223
24/05/22 16:00,-0.00026698
24/05/22 8:00,-0.00022423
24/05/22 0:00,5.57E-06
23/05/22 16:00,7.59E-05
23/05/22 8:00,-0.00031198
23/05/22 0:00,0.0001
22/05/22 16:00,-7.91E-05
22/05/22 8:00,-0.00024954
22/05/22 0:00,-8.41E-05
21/05/22 16:00,-1.88E-05
21/05/22 8:00,-0.00075023
21/05/22 0:00,-5.88E-05
20/05/22 16:00,-0.00041473
20/05/22 8:00,-0.000163
20/05/22 0:00,-0.00033873
19/05/22 16:00,-0.00027982
19/05/22 8:00,-0.00035499
19/05/22 0:00,-0.00069661
18/05/22 16:00,-8.51E-05
18/05/22 8:00,-0.00078358
18/05/22 0:00,-0.00032879
17/05/22 16:00,-0.00014645
17/05/22 8:00,-0.00016119
17/05/22 0:00,-0.00021166
16/05/22 16:00,-0.00048863
16/05/22 8:00,-0.00036432
16/05/22 0:00,-0.00027882
15/05/22 16:00,-0.00022409
15/05/22 8:00,-0.00054493
15/05/22 0:00,-0.00028307
14/05/22 16:00,-0.00031083
14/05/22 8:00,-0.00037974
14/05/22 0:00,-0.00035216
13/05/22 16:00,-0.00030487
13/05/22 8:00,-0.000358
13/05/22 0:00,-0.00200299
12/05/22 16:00,-0.00135346
12/05/22 8:00,-0.00042132
12/05/22 0:00,-2.16E-05
11/05/22 16:00,-0.0001055
11/05/22 8:00,-0.00046417
11/05/22 0:00,-0.00027495
10/05/22 16:00,-0.00012436
10/05/22 8:00,-0.00055187
10/05/22 0:00,-2.36E-05
09/05/22 16:00,0.0001
09/05/22 8:00,0.0001
09/05/22 0:00,0.0001
08/05/22 16:00,3.85E-05
08/05/22 8:00,0.0001
08/05/22 0:00,0.0001
07/05/22 16:00,0.0001
07/05/22 8:00,5.06E-05
07/05/22 0:00,0.0001
06/05/22 16:00,-0.00015475
06/05/22 8:00,-0.00039088
06/05/22 0:00,0.0001
05/05/22 16:00,8.17E-05
05/05/22 8:00,7.91E-05
05/05/22 0:00,-9.34E-05
04/05/22 16:00,0.0001
04/05/22 8:00,-0.00037159
04/05/22 0:00,-8.83E-05
03/05/22 16:00,-3.75E-05
03/05/22 8:00,3.89E-05
03/05/22 0:00,-0.00028254
02/05/22 16:00,-8.15E-05
02/05/22 8:00,-0.00010681
02/05/22 0:00,1.53E-05
01/05/22 16:00,-0.00044598
01/05/22 8:00,-0.00029309
01/05/22 0:00,0.0001
30/04/22 16:00,-4.68E-05
30/04/22 8:00,-7.72E-05
30/04/22 0:00,-4.26E-05
29/04/22 16:00,-9.98E-05
29/04/22 8:00,-0.00014619
29/04/22 0:00,0.0001
28/04/22 16:00,-4.39E-05
28/04/22 8:00,0.0001
28/04/22 0:00,-9.58E-05
27/04/22 16:00,0.0001
27/04/22 8:00,3.71E-05
27/04/22 0:00,0.0001
26/04/22 16:00,0.0001
26/04/22 8:00,2.78E-05
26/04/22 0:00,-9.94E-05
25/04/22 16:00,-0.00019323
25/04/22 8:00,0.0001
25/04/22 0:00,-3.27E-06
24/04/22 16:00,-9.12E-05
24/04/22 8:00,7.99E-05
24/04/22 0:00,8.18E-05
23/04/22 16:00,-9.77E-05
23/04/22 8:00,0.0001
23/04/22 0:00,0.0001
22/04/22 16:00,3.96E-05
22/04/22 8:00,0.0001
22/04/22 0:00,0.0001
21/04/22 16:00,0.0001
21/04/22 8:00,0.0001
21/04/22 0:00,0.0001
20/04/22 16:00,0.0001
20/04/22 8:00,0.0001
20/04/22 0:00,0.0001
19/04/22 16:00,-2.04E-05
19/04/22 8:00,-0.00015182
19/04/22 0:00,-6.87E-05
18/04/22 16:00,-8.61E-06
18/04/22 8:00,-0.00026342
18/04/22 0:00,6.40E-05
17/04/22 16:00,0.0001
17/04/22 8:00,-4.96E-05
17/04/22 0:00,-0.00019529
16/04/22 16:00,-5.77E-05
16/04/22 8:00,-0.00021537
16/04/22 0:00,-0.0002087
15/04/22 16:00,7.21E-05
15/04/22 8:00,0.0001
15/04/22 0:00,-0.00037452
14/04/22 16:00,-0.00019748
14/04/22 8:00,-0.00031727
14/04/22 0:00,-0.00026522
13/04/22 16:00,-0.00026305
13/04/22 8:00,-0.00018464
13/04/22 0:00,-0.00030244
12/04/22 16:00,-0.0002266
12/04/22 8:00,6.33E-05
12/04/22 0:00,-8.79E-05
11/04/22 16:00,-0.00012969
11/04/22 8:00,0.0001
11/04/22 0:00,-6.70E-07
10/04/22 16:00,1.83E-05
10/04/22 8:00,-0.00024092
10/04/22 0:00,0.0001
09/04/22 16:00,0.0001
09/04/22 8:00,-2.05E-05
09/04/22 0:00,-8.87E-05
08/04/22 16:00,-0.00012861
08/04/22 8:00,2.75E-05
08/04/22 0:00,-0.00013338
07/04/22 16:00,-1.31E-05
07/04/22 8:00,-0.00017242
07/04/22 0:00,-6.04E-05
06/04/22 16:00,-0.00010481
06/04/22 8:00,-5.47E-05
06/04/22 0:00,0.0001
05/04/22 16:00,0.0001
05/04/22 8:00,6.61E-05
05/04/22 0:00,4.62E-06
04/04/22 16:00,0.0001
04/04/22 8:00,6.01E-05
04/04/22 0:00,0.0001
03/04/22 16:00,4.29E-05
03/04/22 8:00,0.0001
03/04/22 0:00,0.0001
02/04/22 16:00,0.0001
02/04/22 8:00,2.90E-05
02/04/22 0:00,-0.00015384
01/04/22 16:00,-0.00027341
01/04/22 8:00,0.0001
01/04/22 0:00,0.0001
31/03/22 16:00,0.0001
31/03/22 8:00,0.0001
31/03/22 0:00,0.0001
30/03/22 16:00,0.0001
30/03/22 8:00,0.0001
30/03/22 0:00,0.0001
29/03/22 16:00,0.0001
29/03/22 8:00,0.0001
29/03/22 0:00,0.0001
28/03/22 16:00,0.0001
28/03/22 8:00,3.14E-05
28/03/22 0:00,-6.37E-05
27/03/22 16:00,-0.00022176
27/03/22 8:00,3.00E-05
27/03/22 0:00,0.0001
26/03/22 16:00,2.22E-05
26/03/22 8:00,-0.00030722
26/03/22 0:00,6.96E-05
25/03/22 16:00,0.0001
25/03/22 8:00,0.0001
25/03/22 0:00,0.0001
24/03/22 16:00,0.0001
24/03/22 8:00,0.0001
24/03/22 0:00,6.73E-05
23/03/22 16:00,-6.96E-05
23/03/22 8:00,0.0001
23/03/22 0:00,3.18E-05
22/03/22 16:00,0.0001
22/03/22 8:00,-6.62E-05
22/03/22 0:00,7.31E-05
21/03/22 16:00,0.0001
21/03/22 8:00,0.0001
21/03/22 0:00,8.82E-05
20/03/22 16:00,3.90E-05
20/03/22 8:00,7.62E-05
20/03/22 0:00,0.0001
19/03/22 16:00,7.24E-05
19/03/22 8:00,0.0001
19/03/22 0:00,-7.91E-05
18/03/22 16:00,5.64E-05
18/03/22 8:00,-8.84E-05
18/03/22 0:00,9.54E-05
17/03/22 16:00,0.0001
17/03/22 8:00,0.0001
17/03/22 0:00,0.0001
16/03/22 16:00,0.0001
16/03/22 8:00,0.0001
16/03/22 0:00,0.0001
15/03/22 16:00,0.0001
15/03/22 8:00,0.0001
15/03/22 0:00,0.0001
14/03/22 16:00,5.26E-05
14/03/22 8:00,-4.10E-05
14/03/22 0:00,0.0001
13/03/22 16:00,8.80E-05
13/03/22 8:00,0.0001
13/03/22 0:00,0.0001
12/03/22 16:00,0.0001
12/03/22 8:00,0.0001
12/03/22 0:00,9.32E-05
11/03/22 16:00,5.82E-05
11/03/22 8:00,2.36E-05
11/03/22 0:00,0.0001
10/03/22 16:00,0.0001
10/03/22 8:00,0.0001
10/03/22 0:00,0.0001
09/03/22 16:00,0.0001
09/03/22 8:00,-0.00056566
09/03/22 0:00,-5.46E-05
08/03/22 16:00,-0.00038322
08/03/22 8:00,-0.00056788
08/03/22 0:00,-0.00032854
07/03/22 16:00,-0.00038615
07/03/22 8:00,-0.0005502
07/03/22 0:00,-0.00036874
06/03/22 16:00,-0.00046812
06/03/22 8:00,-0.00052971
06/03/22 0:00,-0.00028885
05/03/22 16:00,-0.00075692
05/03/22 8:00,-0.00042351
05/03/22 0:00,-0.00016003
04/03/22 16:00,-0.00032127
04/03/22 8:00,-0.00017383
04/03/22 0:00,-0.0003475
03/03/22 16:00,-2.95E-05
03/03/22 8:00,-0.00027499
03/03/22 0:00,-0.00014358
02/03/22 16:00,-0.00024393
02/03/22 8:00,0.0001
02/03/22 0:00,0.0001
01/03/22 16:00,0.0001
01/03/22 8:00,0.0001
01/03/22 0:00,0.0001
28/02/22 16:00,4.16E-05
28/02/22 8:00,0.0001
28/02/22 0:00,0.0001
27/02/22 16:00,-0.00011042
27/02/22 8:00,3.29E-05
27/02/22 0:00,0.0001
26/02/22 16:00,0.0001
26/02/22 8:00,-1.17E-05
26/02/22 0:00,-0.00023117
25/02/22 16:00,-3.55E-06
25/02/22 8:00,-0.000173
25/02/22 0:00,-0.00039521
24/02/22 16:00,-6.44E-06
24/02/22 8:00,0.0001
24/02/22 0:00,0.0001
23/02/22 16:00,5.78E-06
23/02/22 8:00,-0.00012195
23/02/22 0:00,-1.66E-05
22/02/22 16:00,-1.05E-05
22/02/22 8:00,0.0001
22/02/22 0:00,4.93E-05
21/02/22 16:00,-0.00037211
21/02/22 8:00,-0.00016688
21/02/22 0:00,-8.48E-05
20/02/22 16:00,-0.00032071
20/02/22 8:00,-0.00015023
20/02/22 0:00,4.38E-05
19/02/22 16:00,-6.37E-06
19/02/22 8:00,-4.13E-05
19/02/22 0:00,0.0001
18/02/22 16:00,-0.00024804
18/02/22 8:00,4.35E-05
18/02/22 0:00,0.0001
17/02/22 16:00,2.99E-05
17/02/22 8:00,-0.00016998
17/02/22 0:00,-8.12E-05
16/02/22 16:00,-0.00020271
16/02/22 8:00,-0.00011831
16/02/22 0:00,-0.0001622
15/02/22 16:00,0.0001
15/02/22 8:00,0.0001
15/02/22 0:00,0.0001
14/02/22 16:00,0.0001
14/02/22 8:00,0.0001
14/02/22 0:00,0.0001
13/02/22 16:00,0.0001
13/02/22 8:00,0.0001
13/02/22 0:00,0.0001
12/02/22 16:00,-3.55E-05
12/02/22 8:00,3.64E-05
12/02/22 0:00,-2.60E-05
11/02/22 16:00,-0.00013491
11/02/22 8:00,2.79E-05
11/02/22 0:00,0.0001
10/02/22 16:00,-0.00012326
10/02/22 8:00,-0.00027157
10/02/22 0:00,0.0001
09/02/22 16:00,0.0001
09/02/22 8:00,0.0001
09/02/22 0:00,-1.44E-05
08/02/22 16:00,7.19E-05
08/02/22 8:00,0.0001
08/02/22 0:00,0.0001
07/02/22 16:00,-0.00019507
07/02/22 8:00,-0.00016425
07/02/22 0:00,0.0001
06/02/22 16:00,-4.17E-05
06/02/22 8:00,-7.10E-06
06/02/22 0:00,0.0001
05/02/22 16:00,-0.00020093
05/02/22 8:00,-0.0003584
05/02/22 0:00,3.68E-05
04/02/22 16:00,-0.00015689
04/02/22 8:00,-7.11E-05
04/02/22 0:00,-4.54E-05
03/02/22 16:00,8.85E-05
03/02/22 8:00,-0.0001449
03/02/22 0:00,-1.64E-05
02/02/22 16:00,5.85E-05
02/02/22 8:00,-2.76E-05
02/02/22 0:00,-0.00011689
01/02/22 16:00,0.0001
01/02/22 8:00,-0.00028264
01/02/22 0:00,5.12E-05
31/01/22 16:00,8.79E-05
31/01/22 8:00,0.0001
31/01/22 0:00,0.0001
30/01/22 16:00,0.0001
30/01/22 8:00,-0.00041794
30/01/22 0:00,-9.28E-05
29/01/22 16:00,4.48E-05
29/01/22 8:00,2.59E-05
29/01/22 0:00,7.38E-05
28/01/22 16:00,-0.00017487
28/01/22 8:00,0.0001
28/01/22 0:00,-0.00011672
27/01/22 16:00,-0.00039126
27/01/22 8:00,-0.00013749
27/01/22 0:00,-0.00022145
26/01/22 16:00,-8.33E-05
26/01/22 8:00,-0.00042717
26/01/22 0:00,-0.00010201
25/01/22 16:00,0.0001
25/01/22 8:00,-0.00055219
25/01/22 0:00,0.0001
24/01/22 16:00,3.98E-05
24/01/22 8:00,0.0001
24/01/22 0:00,-9.43E-05
23/01/22 16:00,0.0001
23/01/22 8:00,0.0001
23/01/22 0:00,-5.19E-05
22/01/22 16:00,-6.00E-05
22/01/22 8:00,0.0001
22/01/22 0:00,0.0001
21/01/22 16:00,0.0001
21/01/22 8:00,0.0001
21/01/22 0:00,0.0001
20/01/22 16:00,-0.00025909
20/01/22 8:00,-0.00015596
20/01/22 0:00,6.36E-05
19/01/22 16:00,-0.00058027
19/01/22 8:00,-0.00032108
19/01/22 0:00,-0.00031519
18/01/22 16:00,-0.00035148
18/01/22 8:00,8.53E-05
18/01/22 0:00,-0.00049335
17/01/22 16:00,1.72E-05
17/01/22 8:00,-0.0011856
17/01/22 0:00,-0.00078941
16/01/22 16:00,-0.00023752
16/01/22 8:00,-0.00147074
16/01/22 0:00,-0.00055723
15/01/22 16:00,-0.00038467
15/01/22 8:00,-0.00027305
15/01/22 0:00,-0.00108372
14/01/22 16:00,-0.00053846
14/01/22 8:00,-0.00095383
14/01/22 0:00,-0.00013704
13/01/22 16:00,-0.0002659
13/01/22 8:00,-0.00104298
13/01/22 0:00,-0.00060392
12/01/22 16:00,-0.00037179
12/01/22 8:00,-0.00117257
12/01/22 0:00,-0.00012034
11/01/22 16:00,0.0001
11/01/22 8:00,3.01E-05
11/01/22 0:00,4.89E-05
10/01/22 16:00,-1.67E-05
10/01/22 8:00,0.0001
10/01/22 0:00,0.0001
09/01/22 16:00,0.0001
09/01/22 8:00,-0.00011242
09/01/22 0:00,0.0001
08/01/22 16:00,0.0001
08/01/22 8:00,0.0001
08/01/22 0:00,7.92E-05
07/01/22 16:00,-2.69E-05
07/01/22 8:00,3.70E-05
07/01/22 0:00,-3.33E-05
06/01/22 16:00,7.24E-05
06/01/22 8:00,0.0001
06/01/22 0:00,0.0001
05/01/22 16:00,0.0001
05/01/22 8:00,0.0001
05/01/22 0:00,0.0001
04/01/22 16:00,0.00025713
04/01/22 8:00,0.0001
04/01/22 0:00,0.0001
03/01/22 16:00,3.79E-05
03/01/22 8:00,0.0001
03/01/22 0:00,0.0001
02/01/22 16:00,0.0001
02/01/22 8:00,0.0001
02/01/22 0:00,0.0001
01/01/22 16:00,0.0001
01/01/22 8:00,0.0001
01/01/22 0:00,0.0001
31/12/21 16:00,0.0001
31/12/21 8:00,0.0001
31/12/21 0:00,0.0001
30/12/21 16:00,0.0001
30/12/21 8:00,0.0001
30/12/21 0:00,0.0001
29/12/21 16:00,0.0001
29/12/21 8:00,0.0001
29/12/21 0:00,0.0001
28/12/21 16:00,0.0001
28/12/21 8:00,8.75E-05
28/12/21 0:00,0.00024148
27/12/21 16:00,0.00055979
27/12/21 8:00,0.0001
27/12/21 0:00,0.0001
26/12/21 16:00,0.0001
26/12/21 8:00,0.00035371
26/12/21 0:00,0.00044234
25/12/21 16:00,0.00022574
25/12/21 8:00,0.0001
25/12/21 0:00,0.0001
24/12/21 16:00,0.0001
24/12/21 8:00,0.0001
24/12/21 0:00,0.0001
23/12/21 16:00,0.0001
23/12/21 8:00,0.0001
23/12/21 0:00,0.0001
22/12/21 16:00,0.0001
22/12/21 8:00,0.0001
22/12/21 0:00,0.0001
21/12/21 16:00,0.0001
21/12/21 8:00,0.0001
21/12/21 0:00,0.0001
20/12/21 16:00,0.0001
20/12/21 8:00,0.0001
20/12/21 0:00,0.0001
19/12/21 16:00,0.0001
19/12/21 8:00,0.0001
19/12/21 0:00,0.0001
18/12/21 16:00,0.0001
18/12/21 8:00,0.0001
18/12/21 0:00,0.0001
17/12/21 16:00,0.0001
17/12/21 8:00,0.0001
17/12/21 0:00,0.0001
16/12/21 16:00,0.0001
16/12/21 8:00,0.0001
16/12/21 0:00,0.0001
15/12/21 16:00,0.0001
15/12/21 8:00,0.0001
15/12/21 0:00,0.0001
14/12/21 16:00,1.51E-05
14/12/21 8:00,-0.00021253
14/12/21 0:00,-7.41E-05
13/12/21 16:00,-0.000257
13/12/21 8:00,-0.00022174
13/12/21 0:00,-0.00051178
12/12/21 16:00,-0.00031518
12/12/21 8:00,-0.00028742
12/12/21 0:00,-0.00019624
11/12/21 16:00,-0.00021913
11/12/21 8:00,-9.16E-05
11/12/21 0:00,-0.00059589
10/12/21 16:00,-0.00029322
10/12/21 8:00,-0.00026321
10/12/21 0:00,-0.00015219
09/12/21 16:00,-0.00010477
09/12/21 8:00,-0.0002876
09/12/21 0:00,-6.76E-06
08/12/21 16:00,-0.00012076
08/12/21 8:00,-0.00094273
08/12/21 0:00,-0.00060221
07/12/21 16:00,-0.00115792
07/12/21 8:00,-0.00080581
07/12/21 0:00,3.79E-05
06/12/21 16:00,0.0001
06/12/21 8:00,3.89E-05
06/12/21 0:00,-0.00025051
05/12/21 16:00,0.0001
05/12/21 8:00,-0.0001615
05/12/21 0:00,-0.00013424
04/12/21 16:00,0.0001
04/12/21 8:00,0.0001
04/12/21 0:00,0.0001
03/12/21 16:00,0.0001
03/12/21 8:00,0.0001
03/12/21 0:00,0.0001
02/12/21 16:00,0.0001
02/12/21 8:00,0.0001
02/12/21 0:00,0.0001
01/12/21 16:00,0.0001
01/12/21 8:00,0.0001
01/12/21 0:00,0.0001
30/11/21 16:00,0.00031654
30/11/21 8:00,0.00046215
30/11/21 0:00,0.0001
29/11/21 16:00,0.0001
29/11/21 8:00,0.0001
29/11/21 0:00,0.0001
28/11/21 16:00,0.0001
28/11/21 8:00,0.0001
28/11/21 0:00,0.0001
27/11/21 16:00,0.0001
27/11/21 8:00,0.0001
27/11/21 0:00,0.0001
26/11/21 16:00,0.00036967
26/11/21 8:00,0.00049032
26/11/21 0:00,0.00070339
25/11/21 16:00,0.00038366
25/11/21 8:00,0.00012551
25/11/21 0:00,0.00010316
24/11/21 16:00,0.00020994
24/11/21 8:00,0.00025463
24/11/21 0:00,0.00013824
23/11/21 16:00,0.0001
23/11/21 8:00,0.0001
23/11/21 0:00,0.0001
22/11/21 16:00,0.00028147
22/11/21 8:00,0.00017774
22/11/21 0:00,0.00023554
21/11/21 16:00,0.0002115
21/11/21 8:00,0.0001
21/11/21 0:00,0.0001
20/11/21 16:00,0.0001
20/11/21 8:00,0.0001
20/11/21 0:00,0.0001
19/11/21 16:00,0.0001
19/11/21 8:00,0.0001
19/11/21 0:00,0.00011585
18/11/21 16:00,0.0001
18/11/21 8:00,0.0001
18/11/21 0:00,0.0001
17/11/21 16:00,0.00025051
17/11/21 8:00,0.0001
17/11/21 0:00,0.0001
16/11/21 16:00,-0.00021777
16/11/21 8:00,0.0001
16/11/21 0:00,0.0001
15/11/21 16:00,0.0001
15/11/21 8:00,7.21E-05
15/11/21 0:00,-0.00023212
14/11/21 16:00,-0.00018302
14/11/21 8:00,-0.00031517
14/11/21 0:00,-0.00031129
13/11/21 16:00,-0.00066225
13/11/21 8:00,-0.00075665
13/11/21 0:00,-0.00044765
12/11/21 16:00,-0.00049156
12/11/21 8:00,-0.00043684
12/11/21 0:00,1.20E-05
11/11/21 16:00,0.0001
11/11/21 8:00,0.00045522
11/11/21 0:00,0.00098401
10/11/21 16:00,0.00145574
10/11/21 8:00,0.00164268
10/11/21 0:00,0.00116705
09/11/21 16:00,0.00060503
09/11/21 8:00,0.0001
09/11/21 0:00,0.00043289
08/11/21 16:00,0.00063504
08/11/21 8:00,0.0001
08/11/21 0:00,0.0001
07/11/21 16:00,-0.00049795
07/11/21 8:00,-0.00092758
07/11/21 0:00,-0.00023436
06/11/21 16:00,-0.00028811
06/11/21 8:00,0.0001
06/11/21 0:00,0.00065849
05/11/21 16:00,0.0008796
05/11/21 8:00,0.00071092
05/11/21 0:00,0.00053718
04/11/21 16:00,0.0001
04/11/21 8:00,0.0001
04/11/21 0:00,0.0001
03/11/21 16:00,0.00022728
03/11/21 8:00,0.0001
03/11/21 0:00,0.0001
02/11/21 16:00,0.0001
02/11/21 8:00,0.0001
02/11/21 0:00,0.0001
01/11/21 16:00,-1.48E-05
01/11/21 8:00,-0.00038794
01/11/21 0:00,-9.10E-05
31/10/21 16:00,0.0001
31/10/21 8:00,0.0001
31/10/21 0:00,0.0001
30/10/21 16:00,0.0001
30/10/21 8:00,0.0001
30/10/21 0:00,0.0001
29/10/21 16:00,0.0001
29/10/21 8:00,0.0001
29/10/21 0:00,0.0001
28/10/21 16:00,0.0001
28/10/21 8:00,0.0001
28/10/21 0:00,0.0001
27/10/21 16:00,0.00051966
27/10/21 8:00,0.00056004
27/10/21 0:00,0.00065091
26/10/21 16:00,0.00049403
26/10/21 8:00,0.00047719
26/10/21 0:00,0.00052967
25/10/21 16:00,0.00043046
25/10/21 8:00,0.00033041
25/10/21 0:00,0.00048457
24/10/21 16:00,0.00029023
24/10/21 8:00,0.00024891
24/10/21 0:00,0.00051621
23/10/21 16:00,0.00102068
23/10/21 8:00,0.00176684
23/10/21 0:00,0.00217281
22/10/21 16:00,0.00119811
22/10/21 8:00,0.00071149
22/10/21 0:00,0.00012272
21/10/21 16:00,-0.00040113
21/10/21 8:00,2.88E-05
21/10/21 0:00,-0.00017793
20/10/21 16:00,-0.00051297
20/10/21 8:00,-0.00044398
20/10/21 0:00,-0.00040544
19/10/21 16:00,-0.00023944
19/10/21 8:00,-0.0006035
19/10/21 0:00,-0.0002206
18/10/21 16:00,-0.00067068
18/10/21 8:00,-0.00127955
18/10/21 0:00,-0.00070056
17/10/21 16:00,-0.00071939
17/10/21 8:00,-0.0005704
17/10/21 0:00,-0.00019503
16/10/21 16:00,-0.00015336
16/10/21 8:00,-0.00030843
16/10/21 0:00,-4.18E-05
15/10/21 16:00,0.0001
15/10/21 8:00,-4.74E-05
15/10/21 0:00,-0.00061119
14/10/21 16:00,-0.0007349
14/10/21 8:00,5.77E-05
14/10/21 0:00,0.0001
13/10/21 16:00,0.00012329
13/10/21 8:00,0.0001
13/10/21 0:00,0.0001
12/10/21 16:00,0.0001
12/10/21 8:00,0.0001
12/10/21 0:00,0.0001
11/10/21 16:00,0.0001
11/10/21 8:00,0.0001
11/10/21 0:00,0.00038358
10/10/21 16:00,0.00056536
10/10/21 8:00,0.00024381
10/10/21 0:00,0.00030883
09/10/21 16:00,0.0003097
09/10/21 8:00,0.00063221
09/10/21 0:00,0.00024608
08/10/21 16:00,0.0001
08/10/21 8:00,0.0001
08/10/21 0:00,0.0001
07/10/21 16:00,-0.00028877
07/10/21 8:00,-0.00025665
07/10/21 0:00,-0.00058524
06/10/21 16:00,-0.00068577
06/10/21 8:00,-0.00064836
06/10/21 0:00,-1.92E-05
05/10/21 16:00,-0.00022521
05/10/21 8:00,-0.00015072
05/10/21 0:00,-0.00042024
04/10/21 16:00,-0.00027654
04/10/21 8:00,-0.00041709
04/10/21 0:00,-0.0008365
03/10/21 16:00,-0.00027719
03/10/21 8:00,5.30E-05
03/10/21 0:00,-0.00014634
02/10/21 16:00,-0.00041483
02/10/21 8:00,-0.00084518
02/10/21 0:00,-0.00037128
01/10/21 16:00,-0.00091507
01/10/21 8:00,-0.00143869
01/10/21 0:00,-0.00064069
30/09/21 16:00,-0.00093417
30/09/21 8:00,-0.00076408
30/09/21 0:00,-0.0001777
29/09/21 16:00,0.0001
29/09/21 8:00,0.0001
29/09/21 0:00,0.0001
28/09/21 16:00,0.0001
28/09/21 8:00,0.0001
28/09/21 0:00,0.0001
27/09/21 16:00,0.0001
27/09/21 8:00,7.97E-05
27/09/21 0:00,-7.59E-05
26/09/21 16:00,-0.00018065
26/09/21 8:00,-3.51E-05
26/09/21 0:00,0.0001
25/09/21 16:00,0.0001
25/09/21 8:00,3.67E-05
25/09/21 0:00,0.0001
24/09/21 16:00,-5.29E-05
24/09/21 8:00,-1.35E-06
24/09/21 0:00,0.0001
23/09/21 16:00,3.17E-05
23/09/21 8:00,-0.00015854
23/09/21 0:00,0.0001
22/09/21 16:00,-3.30E-05
22/09/21 8:00,0.0001
22/09/21 0:00,7.99E-05
21/09/21 16:00,0.0001
21/09/21 8:00,0.0001
21/09/21 0:00,0.0001
20/09/21 16:00,0.0001
20/09/21 8:00,0.0001
20/09/21 0:00,0.0001
19/09/21 16:00,0.0001
19/09/21 8:00,0.0001
19/09/21 0:00,0.0001
18/09/21 16:00,0.0001
18/09/21 8:00,0.0001
18/09/21 0:00,0.0001
17/09/21 16:00,0.0001
17/09/21 8:00,0.0001
17/09/21 0:00,0.0001
16/09/21 16:00,0.0001
16/09/21 8:00,0.0001
16/09/21 0:00,7.74E-05
15/09/21 16:00,0.0001
15/09/21 8:00,0.0001
15/09/21 0:00,-0.00020954
14/09/21 16:00,-2.69E-05
14/09/21 8:00,0.0001
14/09/21 0:00,0.0001
13/09/21 16:00,0.0001
13/09/21 8:00,0.0001
13/09/21 0:00,0.0001
12/09/21 16:00,1.94E-05
12/09/21 8:00,5.66E-05
12/09/21 0:00,0.0001
11/09/21 16:00,0.0001
11/09/21 8:00,0.0001
11/09/21 0:00,0.0001
10/09/21 16:00,0.0001
10/09/21 8:00,0.0001
10/09/21 0:00,0.0001
09/09/21 16:00,0.0001
09/09/21 8:00,0.0001
09/09/21 0:00,0.0001
08/09/21 16:00,-0.00025695
08/09/21 8:00,-0.00075263
08/09/21 0:00,5.77E-05
07/09/21 16:00,0.00053194
07/09/21 8:00,0.00011024
07/09/21 0:00,0.00049813
06/09/21 16:00,0.00117312
06/09/21 8:00,0.00113176
06/09/21 0:00,0.00116562
05/09/21 16:00,0.00098248
05/09/21 8:00,0.0010349
05/09/21 0:00,0.00076965
04/09/21 16:00,0.00038378
04/09/21 8:00,0.00029678
04/09/21 0:00,0.000494
03/09/21 16:00,0.00054896
03/09/21 8:00,0.00046091
03/09/21 0:00,0.00024991
02/09/21 16:00,0.00026985
02/09/21 8:00,0.0001
02/09/21 0:00,0.00039915
01/09/21 16:00,0.00072315
01/09/21 8:00,0.00069383
01/09/21 0:00,0.00053679
31/08/21 16:00,0.0006616
31/08/21 8:00,0.00098345
31/08/21 0:00,0.00089115
30/08/21 16:00,0.00067312
30/08/21 8:00,0.00058107
30/08/21 0:00,0.00057172
29/08/21 16:00,0.00065794
29/08/21 8:00,0.00063821
29/08/21 0:00,0.00037248
28/08/21 16:00,0.00029708
28/08/21 8:00,0.0001
28/08/21 0:00,0.0001
27/08/21 16:00,0.0001
27/08/21 8:00,0.0001
27/08/21 0:00,0.00029858
26/08/21 16:00,0.00055045
26/08/21 8:00,0.00048701
26/08/21 0:00,0.00060476
25/08/21 16:00,0.00062002
25/08/21 8:00,0.00078883
25/08/21 0:00,0.0012253
24/08/21 16:00,0.0011817
24/08/21 8:00,0.00091696
24/08/21 0:00,0.00101426
23/08/21 16:00,0.00097766
23/08/21 8:00,0.00057611
23/08/21 0:00,0.00063042
22/08/21 16:00,0.00078972
